OCCRNC_YEAR,OCCRNC_MM,OCCRNC_VIRS,OCCRNC_CNT,PATNT_CNT,OCCRNC_IND,HOL_DUR,HOL_IND,CPI_VALUE,WTHR_AVG_TEMP,WTHR_AVG_H_TEMP,WTHR_AVG_L_TEMP,WTHR_AVG_PRECIP,WTHR_AVG_WNDSPD,WTHR_MX_WNDSPD,WTHR_AVG_PRESS,WTHR_MX_PRESS,WTHR_MN_PRESS,WTHR_AVG_SEA_PRESS,WTHR_MX_SEA_PRESS,WTHR_MN_SEA_PRESS,WTHR_AVG_RHUM,WTHR_MN_RHUM,WTHR_SUM_SUNHR,FST_CNT,FST_IND,POP_GEN_CNT,POP_ELM_CNT,POP_MID_CNT,POP_HIGH_CNT,POP_60P_CNT,POP_ELM_RATIO,POP_MID_RATIO,POP_HIGH_RATIO,POP_60P_RATIO,POP_DENS,GMS_LIC_CNT
2019,12,기타바이러스,0.0,0.0,0,0,0,99.719,2.5,7.8,-2.1,26.5,1.7,22.7,1020.0,1032.6,1007.4,1025.9,1039.0,1013.3,66,6,175.4,21,1,51849861.0,2798724.0,1382543.0,1462035.0,11791950.0,0.058292365,0.028795873,0.030451548,0.245605017,516.4262688,181
2019,11,기타바이러스,0.0,0.0,0,0,0,99.481,8.4,14.9,3.1,57.4,1.6,22.2,1017.2,1028.5,1000.5,1022.9,1034.7,1006.2,69,7,186.9,24,1,51851427.0,2802989.0,1380756.0,1469099.0,11728732.0,0.058381197,0.028758653,0.030598678,0.244288301,516.4418663,170
2019,10,기타바이러스,2.0,11.0,1,4,1,100.041,15.5,21.3,10.7,160.5,1.6,22.4,1013.6,1024.5,993.6,1019.0,1030.0,999.0,75,15,205.6,215,1,51850705.0,2810515.0,1376136.0,1474663.0,11679609.0,0.05853795,0.028662427,0.030714566,0.243265157,516.4346751,200
2019,9,기타바이러스,0.0,0.0,0,4,1,99.794,21.8,26.5,18.0,223.0,1.6,42.1,1009.7,1019.9,988.0,1014.9,1025.3,994.2,80,17,148.0,131,1,51849253.0,2819672.0,1371055.0,1478986.0,11627505.0,0.058728674,0.028556599,0.030804607,0.242179925,516.4202131,182
2019,8,기타바이러스,0.0,0.0,0,4,1,99.425,26.2,31.0,22.4,136.9,1.6,19.7,1002.1,1011.1,985.0,1007.2,1016.6,990.8,78,22,224.8,63,1,51847538.0,2826925.0,1365321.0,1485488.0,11578261.0,0.058879741,0.02843717,0.030940032,0.241154261,516.4031317,198
2019,7,기타바이러스,2.0,187.0,1,0,0,99.187,24.8,29.1,21.5,226.5,1.8,16.1,1001.6,1008.0,992.6,1006.7,1013.3,997.7,79,14,169.7,44,1,51845612.0,2834023.0,1359394.0,1491308.0,11526999.0,0.05902758,0.028313721,0.031061252,0.240086567,516.3839487,192
2019,6,기타바이러스,2.0,10.0,1,4,1,99.491,21.3,26.8,16.7,150.0,1.6,15.9,1002.4,1011.4,989.5,1007.5,1016.8,994.7,73,12,229.0,37,1,51842636.0,2836644.0,1357811.0,1495888.0,11486717.0,0.05908217,0.02828075,0.031156645,0.239247565,516.3543076,216
2019,5,기타바이러스,1.0,15.0,1,3,1,99.652,18.6,25.5,11.8,56.7,2.0,22.0,1006.9,1014.9,996.6,1012.3,1020.5,1002.4,57,4,298.2,126,1,51840339.0,2840032.0,1356689.0,1501662.0,11448622.0,0.059152736,0.028257381,0.031276907,0.238454115,516.3314294,244
2019,4,기타바이러스,1.0,7.0,1,0,0,99.481,12.0,18.0,6.2,78.9,1.9,19.9,1010.0,1020.3,999.2,1015.5,1026.4,1004.3,61,2,204.0,121,1,51836763.0,2843728.0,1355504.0,1509845.0,11402877.0,0.059229717,0.0282327,0.031447344,0.237501329,516.2958123,299
2019,3,기타바이러스,0.0,0.0,0,3,1,99.121,7.5,13.8,1.7,39.4,2.2,21.5,1012.0,1021.2,995.7,1017.7,1027.2,1001.3,59,2,224.3,31,1,51833175.0,2846776.0,1355627.0,1517658.0,11356704.0,0.059293202,0.028235262,0.031610075,0.236539629,516.2600758,400
2019,2,기타바이러스,0.0,0.0,0,9,1,99.311,2.4,8.0,-2.6,32.2,1.9,18.1,1018.5,1030.4,1003.6,1024.3,1036.5,1009.2,57,1,189.1,6,1,51829538.0,2851343.0,1358093.0,1526431.0,11295254.0,0.059388324,0.028286624,0.0317928,0.235259737,516.2238511,216
2019,1,기타바이러스,0.0,0.0,0,0,0,98.884,0.3,6.2,-4.8,8.0,2.0,19.0,1020.2,1030.7,1011.5,1026.2,1037.1,1017.5,54,1,219.5,15,1,51826287.0,2853710.0,1358685.0,1536369.0,11244929.0,0.059437624,0.028298954,0.031999791,0.234211558,516.1914711,221
2019,12,기타세균,1.0,17.0,1,0,0,99.719,2.5,7.8,-2.1,26.5,1.7,22.7,1020.0,1032.6,1007.4,1025.9,1039.0,1013.3,66,6,175.4,21,1,51849861.0,2798724.0,1382543.0,1462035.0,11791950.0,0.058292365,0.028795873,0.030451548,0.245605017,516.4262688,181
2019,11,기타세균,0.0,0.0,0,0,0,99.481,8.4,14.9,3.1,57.4,1.6,22.2,1017.2,1028.5,1000.5,1022.9,1034.7,1006.2,69,7,186.9,24,1,51851427.0,2802989.0,1380756.0,1469099.0,11728732.0,0.058381197,0.028758653,0.030598678,0.244288301,516.4418663,170
2019,10,기타세균,0.0,0.0,0,4,1,100.041,15.5,21.3,10.7,160.5,1.6,22.4,1013.6,1024.5,993.6,1019.0,1030.0,999.0,75,15,205.6,215,1,51850705.0,2810515.0,1376136.0,1474663.0,11679609.0,0.05853795,0.028662427,0.030714566,0.243265157,516.4346751,200
2019,9,기타세균,0.0,0.0,0,4,1,99.794,21.8,26.5,18.0,223.0,1.6,42.1,1009.7,1019.9,988.0,1014.9,1025.3,994.2,80,17,148.0,131,1,51849253.0,2819672.0,1371055.0,1478986.0,11627505.0,0.058728674,0.028556599,0.030804607,0.242179925,516.4202131,182
2019,8,기타세균,0.0,0.0,0,4,1,99.425,26.2,31.0,22.4,136.9,1.6,19.7,1002.1,1011.1,985.0,1007.2,1016.6,990.8,78,22,224.8,63,1,51847538.0,2826925.0,1365321.0,1485488.0,11578261.0,0.058879741,0.02843717,0.030940032,0.241154261,516.4031317,198
2019,7,기타세균,0.0,0.0,0,0,0,99.187,24.8,29.1,21.5,226.5,1.8,16.1,1001.6,1008.0,992.6,1006.7,1013.3,997.7,79,14,169.7,44,1,51845612.0,2834023.0,1359394.0,1491308.0,11526999.0,0.05902758,0.028313721,0.031061252,0.240086567,516.3839487,192
2019,6,기타세균,0.0,0.0,0,4,1,99.491,21.3,26.8,16.7,150.0,1.6,15.9,1002.4,1011.4,989.5,1007.5,1016.8,994.7,73,12,229.0,37,1,51842636.0,2836644.0,1357811.0,1495888.0,11486717.0,0.05908217,0.02828075,0.031156645,0.239247565,516.3543076,216
2019,5,기타세균,0.0,0.0,0,3,1,99.652,18.6,25.5,11.8,56.7,2.0,22.0,1006.9,1014.9,996.6,1012.3,1020.5,1002.4,57,4,298.2,126,1,51840339.0,2840032.0,1356689.0,1501662.0,11448622.0,0.059152736,0.028257381,0.031276907,0.238454115,516.3314294,244
2019,4,기타세균,0.0,0.0,0,0,0,99.481,12.0,18.0,6.2,78.9,1.9,19.9,1010.0,1020.3,999.2,1015.5,1026.4,1004.3,61,2,204.0,121,1,51836763.0,2843728.0,1355504.0,1509845.0,11402877.0,0.059229717,0.0282327,0.031447344,0.237501329,516.2958123,299
2019,3,기타세균,0.0,0.0,0,3,1,99.121,7.5,13.8,1.7,39.4,2.2,21.5,1012.0,1021.2,995.7,1017.7,1027.2,1001.3,59,2,224.3,31,1,51833175.0,2846776.0,1355627.0,1517658.0,11356704.0,0.059293202,0.028235262,0.031610075,0.236539629,516.2600758,400
2019,2,기타세균,0.0,0.0,0,9,1,99.311,2.4,8.0,-2.6,32.2,1.9,18.1,1018.5,1030.4,1003.6,1024.3,1036.5,1009.2,57,1,189.1,6,1,51829538.0,2851343.0,1358093.0,1526431.0,11295254.0,0.059388324,0.028286624,0.0317928,0.235259737,516.2238511,216
2019,1,기타세균,0.0,0.0,0,0,0,98.884,0.3,6.2,-4.8,8.0,2.0,19.0,1020.2,1030.7,1011.5,1026.2,1037.1,1017.5,54,1,219.5,15,1,51826287.0,2853710.0,1358685.0,1536369.0,11244929.0,0.059437624,0.028298954,0.031999791,0.234211558,516.1914711,221
2019,12,노로바이러스,7.0,106.0,1,0,0,99.719,2.5,7.8,-2.1,26.5,1.7,22.7,1020.0,1032.6,1007.4,1025.9,1039.0,1013.3,66,6,175.4,21,1,51849861.0,2798724.0,1382543.0,1462035.0,11791950.0,0.058292365,0.028795873,0.030451548,0.245605017,516.4262688,181
2019,11,노로바이러스,3.0,68.0,1,0,0,99.481,8.4,14.9,3.1,57.4,1.6,22.2,1017.2,1028.5,1000.5,1022.9,1034.7,1006.2,69,7,186.9,24,1,51851427.0,2802989.0,1380756.0,1469099.0,11728732.0,0.058381197,0.028758653,0.030598678,0.244288301,516.4418663,170
2019,10,노로바이러스,1.0,10.0,1,4,1,100.041,15.5,21.3,10.7,160.5,1.6,22.4,1013.6,1024.5,993.6,1019.0,1030.0,999.0,75,15,205.6,215,1,51850705.0,2810515.0,1376136.0,1474663.0,11679609.0,0.05853795,0.028662427,0.030714566,0.243265157,516.4346751,200
2019,9,노로바이러스,0.0,0.0,0,4,1,99.794,21.8,26.5,18.0,223.0,1.6,42.1,1009.7,1019.9,988.0,1014.9,1025.3,994.2,80,17,148.0,131,1,51849253.0,2819672.0,1371055.0,1478986.0,11627505.0,0.058728674,0.028556599,0.030804607,0.242179925,516.4202131,182
2019,8,노로바이러스,1.0,70.0,1,4,1,99.425,26.2,31.0,22.4,136.9,1.6,19.7,1002.1,1011.1,985.0,1007.2,1016.6,990.8,78,22,224.8,63,1,51847538.0,2826925.0,1365321.0,1485488.0,11578261.0,0.058879741,0.02843717,0.030940032,0.241154261,516.4031317,198
2019,7,노로바이러스,0.0,0.0,0,0,0,99.187,24.8,29.1,21.5,226.5,1.8,16.1,1001.6,1008.0,992.6,1006.7,1013.3,997.7,79,14,169.7,44,1,51845612.0,2834023.0,1359394.0,1491308.0,11526999.0,0.05902758,0.028313721,0.031061252,0.240086567,516.3839487,192
2019,6,노로바이러스,2.0,84.0,1,4,1,99.491,21.3,26.8,16.7,150.0,1.6,15.9,1002.4,1011.4,989.5,1007.5,1016.8,994.7,73,12,229.0,37,1,51842636.0,2836644.0,1357811.0,1495888.0,11486717.0,0.05908217,0.02828075,0.031156645,0.239247565,516.3543076,216
2019,5,노로바이러스,6.0,141.0,1,3,1,99.652,18.6,25.5,11.8,56.7,2.0,22.0,1006.9,1014.9,996.6,1012.3,1020.5,1002.4,57,4,298.2,126,1,51840339.0,2840032.0,1356689.0,1501662.0,11448622.0,0.059152736,0.028257381,0.031276907,0.238454115,516.3314294,244
2019,4,노로바이러스,7.0,133.0,1,0,0,99.481,12.0,18.0,6.2,78.9,1.9,19.9,1010.0,1020.3,999.2,1015.5,1026.4,1004.3,61,2,204.0,121,1,51836763.0,2843728.0,1355504.0,1509845.0,11402877.0,0.059229717,0.0282327,0.031447344,0.237501329,516.2958123,299
2019,3,노로바이러스,9.0,387.0,1,3,1,99.121,7.5,13.8,1.7,39.4,2.2,21.5,1012.0,1021.2,995.7,1017.7,1027.2,1001.3,59,2,224.3,31,1,51833175.0,2846776.0,1355627.0,1517658.0,11356704.0,0.059293202,0.028235262,0.031610075,0.236539629,516.2600758,400
2019,2,노로바이러스,2.0,15.0,1,9,1,99.311,2.4,8.0,-2.6,32.2,1.9,18.1,1018.5,1030.4,1003.6,1024.3,1036.5,1009.2,57,1,189.1,6,1,51829538.0,2851343.0,1358093.0,1526431.0,11295254.0,0.059388324,0.028286624,0.0317928,0.235259737,516.2238511,216
2019,1,노로바이러스,8.0,90.0,1,0,0,98.884,0.3,6.2,-4.8,8.0,2.0,19.0,1020.2,1030.7,1011.5,1026.2,1037.1,1017.5,54,1,219.5,15,1,51826287.0,2853710.0,1358685.0,1536369.0,11244929.0,0.059437624,0.028298954,0.031999791,0.234211558,516.1914711,221
2019,12,바실러스세레우스,0.0,0.0,0,0,0,99.719,2.5,7.8,-2.1,26.5,1.7,22.7,1020.0,1032.6,1007.4,1025.9,1039.0,1013.3,66,6,175.4,21,1,51849861.0,2798724.0,1382543.0,1462035.0,11791950.0,0.058292365,0.028795873,0.030451548,0.245605017,516.4262688,181
2019,11,바실러스세레우스,0.0,0.0,0,0,0,99.481,8.4,14.9,3.1,57.4,1.6,22.2,1017.2,1028.5,1000.5,1022.9,1034.7,1006.2,69,7,186.9,24,1,51851427.0,2802989.0,1380756.0,1469099.0,11728732.0,0.058381197,0.028758653,0.030598678,0.244288301,516.4418663,170
2019,10,바실러스세레우스,0.0,0.0,0,4,1,100.041,15.5,21.3,10.7,160.5,1.6,22.4,1013.6,1024.5,993.6,1019.0,1030.0,999.0,75,15,205.6,215,1,51850705.0,2810515.0,1376136.0,1474663.0,11679609.0,0.05853795,0.028662427,0.030714566,0.243265157,516.4346751,200
2019,9,바실러스세레우스,2.0,7.0,1,4,1,99.794,21.8,26.5,18.0,223.0,1.6,42.1,1009.7,1019.9,988.0,1014.9,1025.3,994.2,80,17,148.0,131,1,51849253.0,2819672.0,1371055.0,1478986.0,11627505.0,0.058728674,0.028556599,0.030804607,0.242179925,516.4202131,182
2019,8,바실러스세레우스,1.0,26.0,1,4,1,99.425,26.2,31.0,22.4,136.9,1.6,19.7,1002.1,1011.1,985.0,1007.2,1016.6,990.8,78,22,224.8,63,1,51847538.0,2826925.0,1365321.0,1485488.0,11578261.0,0.058879741,0.02843717,0.030940032,0.241154261,516.4031317,198
2019,7,바실러스세레우스,0.0,0.0,0,0,0,99.187,24.8,29.1,21.5,226.5,1.8,16.1,1001.6,1008.0,992.6,1006.7,1013.3,997.7,79,14,169.7,44,1,51845612.0,2834023.0,1359394.0,1491308.0,11526999.0,0.05902758,0.028313721,0.031061252,0.240086567,516.3839487,192
2019,6,바실러스세레우스,0.0,0.0,0,4,1,99.491,21.3,26.8,16.7,150.0,1.6,15.9,1002.4,1011.4,989.5,1007.5,1016.8,994.7,73,12,229.0,37,1,51842636.0,2836644.0,1357811.0,1495888.0,11486717.0,0.05908217,0.02828075,0.031156645,0.239247565,516.3543076,216
2019,5,바실러스세레우스,1.0,14.0,1,3,1,99.652,18.6,25.5,11.8,56.7,2.0,22.0,1006.9,1014.9,996.6,1012.3,1020.5,1002.4,57,4,298.2,126,1,51840339.0,2840032.0,1356689.0,1501662.0,11448622.0,0.059152736,0.028257381,0.031276907,0.238454115,516.3314294,244
2019,4,바실러스세레우스,0.0,0.0,0,0,0,99.481,12.0,18.0,6.2,78.9,1.9,19.9,1010.0,1020.3,999.2,1015.5,1026.4,1004.3,61,2,204.0,121,1,51836763.0,2843728.0,1355504.0,1509845.0,11402877.0,0.059229717,0.0282327,0.031447344,0.237501329,516.2958123,299
2019,3,바실러스세레우스,0.0,0.0,0,3,1,99.121,7.5,13.8,1.7,39.4,2.2,21.5,1012.0,1021.2,995.7,1017.7,1027.2,1001.3,59,2,224.3,31,1,51833175.0,2846776.0,1355627.0,1517658.0,11356704.0,0.059293202,0.028235262,0.031610075,0.236539629,516.2600758,400
2019,2,바실러스세레우스,0.0,0.0,0,9,1,99.311,2.4,8.0,-2.6,32.2,1.9,18.1,1018.5,1030.4,1003.6,1024.3,1036.5,1009.2,57,1,189.1,6,1,51829538.0,2851343.0,1358093.0,1526431.0,11295254.0,0.059388324,0.028286624,0.0317928,0.235259737,516.2238511,216
2019,1,바실러스세레우스,1.0,28.0,1,0,0,98.884,0.3,6.2,-4.8,8.0,2.0,19.0,1020.2,1030.7,1011.5,1026.2,1037.1,1017.5,54,1,219.5,15,1,51826287.0,2853710.0,1358685.0,1536369.0,11244929.0,0.059437624,0.028298954,0.031999791,0.234211558,516.1914711,221
2019,12,병원성대장균,0.0,0.0,0,0,0,99.719,2.5,7.8,-2.1,26.5,1.7,22.7,1020.0,1032.6,1007.4,1025.9,1039.0,1013.3,66,6,175.4,21,1,51849861.0,2798724.0,1382543.0,1462035.0,11791950.0,0.058292365,0.028795873,0.030451548,0.245605017,516.4262688,181
2019,11,병원성대장균,2.0,46.0,1,0,0,99.481,8.4,14.9,3.1,57.4,1.6,22.2,1017.2,1028.5,1000.5,1022.9,1034.7,1006.2,69,7,186.9,24,1,51851427.0,2802989.0,1380756.0,1469099.0,11728732.0,0.058381197,0.028758653,0.030598678,0.244288301,516.4418663,170
2019,10,병원성대장균,1.0,3.0,1,4,1,100.041,15.5,21.3,10.7,160.5,1.6,22.4,1013.6,1024.5,993.6,1019.0,1030.0,999.0,75,15,205.6,215,1,51850705.0,2810515.0,1376136.0,1474663.0,11679609.0,0.05853795,0.028662427,0.030714566,0.243265157,516.4346751,200
2019,9,병원성대장균,5.0,55.0,1,4,1,99.794,21.8,26.5,18.0,223.0,1.6,42.1,1009.7,1019.9,988.0,1014.9,1025.3,994.2,80,17,148.0,131,1,51849253.0,2819672.0,1371055.0,1478986.0,11627505.0,0.058728674,0.028556599,0.030804607,0.242179925,516.4202131,182
2019,8,병원성대장균,2.0,21.0,1,4,1,99.425,26.2,31.0,22.4,136.9,1.6,19.7,1002.1,1011.1,985.0,1007.2,1016.6,990.8,78,22,224.8,63,1,51847538.0,2826925.0,1365321.0,1485488.0,11578261.0,0.058879741,0.02843717,0.030940032,0.241154261,516.4031317,198
2019,7,병원성대장균,4.0,78.0,1,0,0,99.187,24.8,29.1,21.5,226.5,1.8,16.1,1001.6,1008.0,992.6,1006.7,1013.3,997.7,79,14,169.7,44,1,51845612.0,2834023.0,1359394.0,1491308.0,11526999.0,0.05902758,0.028313721,0.031061252,0.240086567,516.3839487,192
2019,6,병원성대장균,7.0,199.0,1,4,1,99.491,21.3,26.8,16.7,150.0,1.6,15.9,1002.4,1011.4,989.5,1007.5,1016.8,994.7,73,12,229.0,37,1,51842636.0,2836644.0,1357811.0,1495888.0,11486717.0,0.05908217,0.02828075,0.031156645,0.239247565,516.3543076,216
2019,5,병원성대장균,2.0,90.0,1,3,1,99.652,18.6,25.5,11.8,56.7,2.0,22.0,1006.9,1014.9,996.6,1012.3,1020.5,1002.4,57,4,298.2,126,1,51840339.0,2840032.0,1356689.0,1501662.0,11448622.0,0.059152736,0.028257381,0.031276907,0.238454115,516.3314294,244
2019,4,병원성대장균,2.0,5.0,1,0,0,99.481,12.0,18.0,6.2,78.9,1.9,19.9,1010.0,1020.3,999.2,1015.5,1026.4,1004.3,61,2,204.0,121,1,51836763.0,2843728.0,1355504.0,1509845.0,11402877.0,0.059229717,0.0282327,0.031447344,0.237501329,516.2958123,299
2019,3,병원성대장균,0.0,0.0,0,3,1,99.121,7.5,13.8,1.7,39.4,2.2,21.5,1012.0,1021.2,995.7,1017.7,1027.2,1001.3,59,2,224.3,31,1,51833175.0,2846776.0,1355627.0,1517658.0,11356704.0,0.059293202,0.028235262,0.031610075,0.236539629,516.2600758,400
2019,2,병원성대장균,0.0,0.0,0,9,1,99.311,2.4,8.0,-2.6,32.2,1.9,18.1,1018.5,1030.4,1003.6,1024.3,1036.5,1009.2,57,1,189.1,6,1,51829538.0,2851343.0,1358093.0,1526431.0,11295254.0,0.059388324,0.028286624,0.0317928,0.235259737,516.2238511,216
2019,1,병원성대장균,0.0,0.0,0,0,0,98.884,0.3,6.2,-4.8,8.0,2.0,19.0,1020.2,1030.7,1011.5,1026.2,1037.1,1017.5,54,1,219.5,15,1,51826287.0,2853710.0,1358685.0,1536369.0,11244929.0,0.059437624,0.028298954,0.031999791,0.234211558,516.1914711,221
2019,12,불명,5.0,25.0,1,0,0,99.719,2.5,7.8,-2.1,26.5,1.7,22.7,1020.0,1032.6,1007.4,1025.9,1039.0,1013.3,66,6,175.4,21,1,51849861.0,2798724.0,1382543.0,1462035.0,11791950.0,0.058292365,0.028795873,0.030451548,0.245605017,516.4262688,181
2019,11,불명,7.0,52.0,1,0,0,99.481,8.4,14.9,3.1,57.4,1.6,22.2,1017.2,1028.5,1000.5,1022.9,1034.7,1006.2,69,7,186.9,24,1,51851427.0,2802989.0,1380756.0,1469099.0,11728732.0,0.058381197,0.028758653,0.030598678,0.244288301,516.4418663,170
2019,10,불명,4.0,83.0,1,4,1,100.041,15.5,21.3,10.7,160.5,1.6,22.4,1013.6,1024.5,993.6,1019.0,1030.0,999.0,75,15,205.6,215,1,51850705.0,2810515.0,1376136.0,1474663.0,11679609.0,0.05853795,0.028662427,0.030714566,0.243265157,516.4346751,200
2019,9,불명,6.0,29.0,1,4,1,99.794,21.8,26.5,18.0,223.0,1.6,42.1,1009.7,1019.9,988.0,1014.9,1025.3,994.2,80,17,148.0,131,1,51849253.0,2819672.0,1371055.0,1478986.0,11627505.0,0.058728674,0.028556599,0.030804607,0.242179925,516.4202131,182
2019,8,불명,10.0,49.0,1,4,1,99.425,26.2,31.0,22.4,136.9,1.6,19.7,1002.1,1011.1,985.0,1007.2,1016.6,990.8,78,22,224.8,63,1,51847538.0,2826925.0,1365321.0,1485488.0,11578261.0,0.058879741,0.02843717,0.030940032,0.241154261,516.4031317,198
2019,7,불명,6.0,27.0,1,0,0,99.187,24.8,29.1,21.5,226.5,1.8,16.1,1001.6,1008.0,992.6,1006.7,1013.3,997.7,79,14,169.7,44,1,51845612.0,2834023.0,1359394.0,1491308.0,11526999.0,0.05902758,0.028313721,0.031061252,0.240086567,516.3839487,192
2019,6,불명,17.0,110.0,1,4,1,99.491,21.3,26.8,16.7,150.0,1.6,15.9,1002.4,1011.4,989.5,1007.5,1016.8,994.7,73,12,229.0,37,1,51842636.0,2836644.0,1357811.0,1495888.0,11486717.0,0.05908217,0.02828075,0.031156645,0.239247565,516.3543076,216
2019,5,불명,13.0,47.0,1,3,1,99.652,18.6,25.5,11.8,56.7,2.0,22.0,1006.9,1014.9,996.6,1012.3,1020.5,1002.4,57,4,298.2,126,1,51840339.0,2840032.0,1356689.0,1501662.0,11448622.0,0.059152736,0.028257381,0.031276907,0.238454115,516.3314294,244
2019,4,불명,15.0,94.0,1,0,0,99.481,12.0,18.0,6.2,78.9,1.9,19.9,1010.0,1020.3,999.2,1015.5,1026.4,1004.3,61,2,204.0,121,1,51836763.0,2843728.0,1355504.0,1509845.0,11402877.0,0.059229717,0.0282327,0.031447344,0.237501329,516.2958123,299
2019,3,불명,5.0,44.0,1,3,1,99.121,7.5,13.8,1.7,39.4,2.2,21.5,1012.0,1021.2,995.7,1017.7,1027.2,1001.3,59,2,224.3,31,1,51833175.0,2846776.0,1355627.0,1517658.0,11356704.0,0.059293202,0.028235262,0.031610075,0.236539629,516.2600758,400
2019,2,불명,9.0,34.0,1,9,1,99.311,2.4,8.0,-2.6,32.2,1.9,18.1,1018.5,1030.4,1003.6,1024.3,1036.5,1009.2,57,1,189.1,6,1,51829538.0,2851343.0,1358093.0,1526431.0,11295254.0,0.059388324,0.028286624,0.0317928,0.235259737,516.2238511,216
2019,1,불명,5.0,21.0,1,0,0,98.884,0.3,6.2,-4.8,8.0,2.0,19.0,1020.2,1030.7,1011.5,1026.2,1037.1,1017.5,54,1,219.5,15,1,51826287.0,2853710.0,1358685.0,1536369.0,11244929.0,0.059437624,0.028298954,0.031999791,0.234211558,516.1914711,221
2019,12,살모넬라,0.0,0.0,0,0,0,99.719,2.5,7.8,-2.1,26.5,1.7,22.7,1020.0,1032.6,1007.4,1025.9,1039.0,1013.3,66,6,175.4,21,1,51849861.0,2798724.0,1382543.0,1462035.0,11791950.0,0.058292365,0.028795873,0.030451548,0.245605017,516.4262688,181
2019,11,살모넬라,3.0,31.0,1,0,0,99.481,8.4,14.9,3.1,57.4,1.6,22.2,1017.2,1028.5,1000.5,1022.9,1034.7,1006.2,69,7,186.9,24,1,51851427.0,2802989.0,1380756.0,1469099.0,11728732.0,0.058381197,0.028758653,0.030598678,0.244288301,516.4418663,170
2019,10,살모넬라,1.0,39.0,1,4,1,100.041,15.5,21.3,10.7,160.5,1.6,22.4,1013.6,1024.5,993.6,1019.0,1030.0,999.0,75,15,205.6,215,1,51850705.0,2810515.0,1376136.0,1474663.0,11679609.0,0.05853795,0.028662427,0.030714566,0.243265157,516.4346751,200
2019,9,살모넬라,2.0,4.0,1,4,1,99.794,21.8,26.5,18.0,223.0,1.6,42.1,1009.7,1019.9,988.0,1014.9,1025.3,994.2,80,17,148.0,131,1,51849253.0,2819672.0,1371055.0,1478986.0,11627505.0,0.058728674,0.028556599,0.030804607,0.242179925,516.4202131,182
2019,8,살모넬라,5.0,119.0,1,4,1,99.425,26.2,31.0,22.4,136.9,1.6,19.7,1002.1,1011.1,985.0,1007.2,1016.6,990.8,78,22,224.8,63,1,51847538.0,2826925.0,1365321.0,1485488.0,11578261.0,0.058879741,0.02843717,0.030940032,0.241154261,516.4031317,198
2019,7,살모넬라,3.0,44.0,1,0,0,99.187,24.8,29.1,21.5,226.5,1.8,16.1,1001.6,1008.0,992.6,1006.7,1013.3,997.7,79,14,169.7,44,1,51845612.0,2834023.0,1359394.0,1491308.0,11526999.0,0.05902758,0.028313721,0.031061252,0.240086567,516.3839487,192
2019,6,살모넬라,0.0,0.0,0,4,1,99.491,21.3,26.8,16.7,150.0,1.6,15.9,1002.4,1011.4,989.5,1007.5,1016.8,994.7,73,12,229.0,37,1,51842636.0,2836644.0,1357811.0,1495888.0,11486717.0,0.05908217,0.02828075,0.031156645,0.239247565,516.3543076,216
2019,5,살모넬라,2.0,51.0,1,3,1,99.652,18.6,25.5,11.8,56.7,2.0,22.0,1006.9,1014.9,996.6,1012.3,1020.5,1002.4,57,4,298.2,126,1,51840339.0,2840032.0,1356689.0,1501662.0,11448622.0,0.059152736,0.028257381,0.031276907,0.238454115,516.3314294,244
2019,4,살모넬라,2.0,287.0,1,0,0,99.481,12.0,18.0,6.2,78.9,1.9,19.9,1010.0,1020.3,999.2,1015.5,1026.4,1004.3,61,2,204.0,121,1,51836763.0,2843728.0,1355504.0,1509845.0,11402877.0,0.059229717,0.0282327,0.031447344,0.237501329,516.2958123,299
2019,3,살모넬라,0.0,0.0,0,3,1,99.121,7.5,13.8,1.7,39.4,2.2,21.5,1012.0,1021.2,995.7,1017.7,1027.2,1001.3,59,2,224.3,31,1,51833175.0,2846776.0,1355627.0,1517658.0,11356704.0,0.059293202,0.028235262,0.031610075,0.236539629,516.2600758,400
2019,2,살모넬라,0.0,0.0,0,9,1,99.311,2.4,8.0,-2.6,32.2,1.9,18.1,1018.5,1030.4,1003.6,1024.3,1036.5,1009.2,57,1,189.1,6,1,51829538.0,2851343.0,1358093.0,1526431.0,11295254.0,0.059388324,0.028286624,0.0317928,0.235259737,516.2238511,216
2019,1,살모넬라,0.0,0.0,0,0,0,98.884,0.3,6.2,-4.8,8.0,2.0,19.0,1020.2,1030.7,1011.5,1026.2,1037.1,1017.5,54,1,219.5,15,1,51826287.0,2853710.0,1358685.0,1536369.0,11244929.0,0.059437624,0.028298954,0.031999791,0.234211558,516.1914711,221
2019,12,원충,2.0,8.0,1,0,0,99.719,2.5,7.8,-2.1,26.5,1.7,22.7,1020.0,1032.6,1007.4,1025.9,1039.0,1013.3,66,6,175.4,21,1,51849861.0,2798724.0,1382543.0,1462035.0,11791950.0,0.058292365,0.028795873,0.030451548,0.245605017,516.4262688,181
2019,11,원충,2.0,24.0,1,0,0,99.481,8.4,14.9,3.1,57.4,1.6,22.2,1017.2,1028.5,1000.5,1022.9,1034.7,1006.2,69,7,186.9,24,1,51851427.0,2802989.0,1380756.0,1469099.0,11728732.0,0.058381197,0.028758653,0.030598678,0.244288301,516.4418663,170
